Tweet id,Tweet permalink,Tweet text,time (utc),date (cst),"score (10x user profile click, 5x retweet, 7x reply, 1x favorite, 1x url click, 1x detail expand)",Followers (est),impressions,engagements,engagement rate,retweets,replies,favorites,user profile clicks,url clicks,hashtag clicks,detail expands,time of day,day of week,char length (not including url),topic:technology?,topic:privacy?,topic:data?,topic:education?,content type: website?,content type: blog?,content type: article?,content type: video?,content source,number of hashtags,#edchat?,#edtech?,#dataforstudents?,#eddata or #educationdata?,conference related?,image?,11-noon Tuesday?,url?,quotation?,questionmark?,people count,people:news,people:author,people:other,hand scored?,normalization factor,normalized score,standard deviation,promoted impressions,promoted engagements,promoted engagement rate,promoted retweets,promoted replies,promoted favorites,promoted user profile clicks,promoted url clicks,promoted hashtag clicks,promoted detail expands,promoted permalink clicks,promoted embedded media clicks,promoted app opens,promoted app installs,promoted follows,promoted email tweet,promoted dial phone,promoted video views
5.56E+17,https://twitter.com/Learnmetrics/status/555836919679303681,Using data to head off high school dropouts. @Marketplace | http://t.co/BpbagCRvGU | #eddata #edchat #edtech,2015-01-15 21:20 +0000,1/15/15,3,596,213,3,0.014084507,0,0,1,0,0,0,2,16:20,Thursday,59,,,,,,,,,,3,TRUE,TRUE,FALSE,TRUE,,,FALSE,TRUE,FALSE,FALSE,1,,,,,0.76869244,2,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.56E+17,https://twitter.com/Learnmetrics/status/555772784035786753,Independence is really the game-changer. http://t.co/p2oAn0CuLn | #blendedlearning #edchat #edtech,2015-01-15 17:05 +0000,1/15/15,2,596,213,2,0.009389671,0,0,1,0,1,0,0,12:05,Thursday,40,,,,,,,,,,3,TRUE,TRUE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.76869244,2,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.56E+17,https://twitter.com/Learnmetrics/status/555711434798419968,_ÑÒWe have a population of students who face out of school suspension for minor offenses._Ñ #edchat #eddata | http://t.co/4JR0oFUtF0,2015-01-15 13:01 +0000,1/15/15,2,596,292,2,0.006849315,0,0,1,0,1,0,0,8:01,Thursday,110,,,,,,,,,,2,TRUE,FALSE,FALSE,TRUE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.76869244,2,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.55E+17,https://twitter.com/Learnmetrics/status/555483310189977601,Use the proper tools to look inside your data to find useful insights.  #edchat #eddata | http://t.co/29QUc3uJD9,2015-01-14 21:55 +0000,1/14/15,0,591,180,0,0,0,0,0,0,0,0,0,16:55,Wednesday,89,,,,,,,,,,2,TRUE,FALSE,FALSE,TRUE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.77161299,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.55E+17,https://twitter.com/Learnmetrics/status/555353716807958528,Valid and reliable data can be very important to improving student learning. #edchat #eddata | http://t.co/CZWaLyOJVn | @PeterMDeWitt,2015-01-14 13:20 +0000,1/14/15,12,591,168,3,0.017857143,0,0,0,1,0,0,2,8:20,Wednesday,94,,,,,,,,,,2,TRUE,FALSE,FALSE,TRUE,,,FALSE,TRUE,FALSE,FALSE,1,,,,,0.77161299,9,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.55E+17,https://twitter.com/Learnmetrics/status/555057098934218752,An environment where data and feedback is genuinely intended for personal growth and student learning prompts a positive trust cycle #edchat,2015-01-13 17:41 +0000,1/13/15,11,586,222,2,0.009009009,0,0,1,1,0,0,0,12:41,Tuesday,140,,,,,,,,,,1,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,0,,,,,0.77453354,9,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.55E+17,https://twitter.com/Learnmetrics/status/554991331366670337,Blended learning _ÑÒpushed me to be a better teacher._Ñ #blendedlearning #edtech #eddata | http://t.co/2XoIEDc6NF,2015-01-13 13:20 +0000,1/13/15,0,586,179,0,0,0,0,0,0,0,0,0,8:20,Tuesday,91,,,,,,,,,,3,FALSE,TRUE,FALSE,TRUE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.77453354,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.55E+17,https://twitter.com/Learnmetrics/status/554756040567558144,"In education, data brings clarity to contentious issues - great resource from @funnymonkey | http://t.co/dPumJPidKF | #dataforstudents",2015-01-12 21:45 +0000,1/12/15,20,581,439,10,0.022779043,1,1,2,0,2,0,4,16:45,Monday,92,,,,,,,,,,1,FALSE,FALSE,TRUE,FALSE,,,FALSE,TRUE,FALSE,FALSE,1,,,,,0.77745409,16,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.55E+17,https://twitter.com/Learnmetrics/status/554731804427845632,"""As of today, 75 companies have signed onto the student privacy pledge"" @BarakObama #dataforstudents | http://t.co/oPT3RsxNNA",2015-01-12 20:09 +0000,1/12/15,2,581,306,2,0.006535948,0,0,2,0,0,0,0,15:09,Monday,102,,,,,,,,,,1,FALSE,FALSE,TRUE,FALSE,,,FALSE,TRUE,TRUE,FALSE,1,,,,,0.77745409,2,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.55E+17,https://twitter.com/Learnmetrics/status/554731351044550657,"""Data collected on students should only be used for educational purposes"" @BarackObama #dataforstudents | http://t.co/EQiuMzFAxJ",2015-01-12 20:07 +0000,1/12/15,23,581,348,4,0.011494253,1,1,0,1,1,0,0,15:07,Monday,105,,,,,,,,,,1,FALSE,FALSE,TRUE,FALSE,,,FALSE,TRUE,TRUE,FALSE,1,,,,,0.77745409,18,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.55E+17,https://twitter.com/Learnmetrics/status/554679281087827968,Your Big Data isn_Ñét _ÑÒbig enough_Ñ if it_Ñés not addressing your challenges.  #edchat #eddata #edtech | http://t.co/Uzd9u53wV0,2015-01-12 16:40 +0000,1/12/15,10,581,229,1,0.004366812,0,0,0,1,0,0,0,11:40,Monday,107,,,,,,,,,,3,TRUE,TRUE,FALSE,TRUE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.77745409,8,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.55E+17,https://twitter.com/Learnmetrics/status/554632690356748288,TED Curator: _ÑÒLearning needs to be joyful._Ñ #edchat #edtech | http://t.co/w0It5HP7k5,2015-01-12 13:35 +0000,1/12/15,1,581,206,2,0.009708738,0,0,1,0,0,1,0,8:35,Monday,65,,,,X,,,X,,reason.com,2,TRUE,TRUE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,X,0.77745409,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.54E+17,https://twitter.com/Learnmetrics/status/553655042549747712,Personalized learning for 50 million students _ÑÒis just an opportunity we cannot miss._Ñ #blendedlearning #edchat | http://t.co/RWOtLUpK3c,2015-01-09 20:50 +0000,1/9/15,3,566,213,4,0.018779343,0,0,2,0,1,0,0,15:50,Friday,117,,,,X,,,,X,Vimeo,2,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,X,0.78621574,2,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.54E+17,https://twitter.com/Learnmetrics/status/553593468027932673,"_ÑÒInstead of throwing a punch, they_Ñére asking for a circle_Ñ_ And that_Ñés a great thing._Ñ @NPR_ed @OUSDNews #k12 | http://t.co/CeNrNVkNxR",2015-01-09 16:45 +0000,1/9/15,28,566,490,12,0.024489796,1,2,2,0,1,0,6,11:45,Friday,120,,,,X,,,X,,NPR,1,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,2,X,,,X,0.78621574,22,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.54E+17,https://twitter.com/Learnmetrics/status/553556902756757505,We cannot _ÑÒ_ÑÉkumbaya_Ñé our way out of the challenges we face._Ñ @educationweek | http://t.co/9RwxTNZNkg | #innovation #edchat,2015-01-09 14:20 +0000,1/9/15,5,566,193,5,0.025906736,0,0,4,0,1,0,0,9:20,Friday,85,,,,X,,,X,,Education Week,2,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,1,X,,,X,0.78621574,4,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.53E+17,https://twitter.com/Learnmetrics/status/553286353535107072,How can the arts encourage students to be more engaged in school? @educationweek | http://t.co/hFdMN2bPNY | #dataforstudents #edchat,2015-01-08 20:25 +0000,1/8/15,20,561,172,2,0.011627907,0,0,0,2,0,0,0,15:25,Thursday,82,,,,X,,,X,,Education Week,2,TRUE,FALSE,TRUE,FALSE,,,FALSE,TRUE,FALSE,TRUE,1,X,,,X,0.78913629,16,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.53E+17,https://twitter.com/Learnmetrics/status/553233536996868096,_ÑÉThought Leaders_Ñé urged to fight for #education. #edchat  #innovation @educationweek | http://t.co/HaCCvj9I3T,2015-01-08 16:55 +0000,1/8/15,3,561,166,4,0.024096386,0,0,2,0,1,1,0,11:55,Thursday,90,,,,X,,,X,,Education Week,3,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,1,X,,,X,0.78913629,2,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.53E+17,https://twitter.com/Learnmetrics/status/553202054794321921,Could a circle be the answer to the cycle of disruption and suspension? @NPR_ed #edchat #k12 http://t.co/G0gSwd2P8o,2015-01-08 14:50 +0000,1/8/15,10,561,199,1,0.005025126,0,0,0,1,0,0,0,9:50,Thursday,92,,,,X,,,X,,NPR,2,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,TRUE,1,X,,,X,0.78913629,8,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.53E+17,https://twitter.com/Learnmetrics/status/552918189685088256,#RestorativeJustice:  The _ÑÒTalking Cure_Ñ for misbehavior. @thisamerlife #dataforstudents http://t.co/CZDncxr8DA,2015-01-07 20:02 +0000,1/7/15,1,556,147,1,0.006802721,0,0,0,0,1,0,0,15:02,Wednesday,92,,,X,X,,,X,,This American Life,2,FALSE,FALSE,TRUE,FALSE,,,FALSE,TRUE,FALSE,FALSE,1,X,,,X,0.79205684,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.53E+17,https://twitter.com/Learnmetrics/status/552866097100505091,Data and schedule crunching _ÑÒis worth it to get students back on track._Ñ http://t.co/ushubPZcqt | #eddata #edtech @Marketplace,2015-01-07 16:35 +0000,1/7/15,3,556,235,3,0.012765957,0,0,2,0,1,0,0,11:35,Wednesday,76,,,X,X,,,X,,Marketplace,2,FALSE,TRUE,FALSE,TRUE,,,FALSE,TRUE,FALSE,FALSE,1,X,,,X,0.79205684,2,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.52E+17,https://twitter.com/Learnmetrics/status/552472399950905344,Combating the U.S. decline in competitiveness will require a willingness to fight for education. @educationweek http://t.co/2WgMtI65Fw,2015-01-06 14:30 +0000,1/6/15,1,551,162,1,0.00617284,0,0,1,0,0,0,0,9:30,Tuesday,111,,,,X,,,X,,Education Week,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,1,X,,,X,0.79497739,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.52E+17,https://twitter.com/Learnmetrics/status/552200582929580032,#EdTech can be the _ÑÒbridge_Ñ that helps all students learn together. #edchat | http://t.co/Fq649Iyd6y | @EdSurge,2015-01-05 20:30 +0000,1/5/15,2,546,274,2,0.00729927,0,0,2,0,0,0,0,15:30,Monday,81,X,,,X,,,X,,edSurge,2,TRUE,TRUE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,1,X,,,X,0.79789794,2,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.52E+17,https://twitter.com/Learnmetrics/status/552140214991618050,_ÑÒExposing young people to art and culture can have a big impact on their development._Ñ @educationweek http://t.co/8qvAchQ7ZK,2015-01-05 16:31 +0000,1/5/15,0,546,161,0,0,0,0,0,0,0,0,0,11:31,Monday,105,,,,X,,,X,,Education Week,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,1,X,,,X,0.79789794,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.52E+17,https://twitter.com/Learnmetrics/status/552112390364745728,"_ÑÒIt_Ñés early, and that_Ñés the real advantage of it._Ñ http://t.co/S7Bedfus4o | #eddata #edchat #dataforstudents @Marketplace",2015-01-05 14:40 +0000,1/5/15,11,546,197,2,0.010152284,0,0,1,1,0,0,0,9:40,Monday,58,,,X,X,,,X,,Marketplace,3,TRUE,FALSE,TRUE,TRUE,,,FALSE,TRUE,FALSE,FALSE,1,X,,,X,0.79789794,9,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.51E+17,https://twitter.com/Learnmetrics/status/551051599628734465,Schools find restorative alternatives to suspending their students. From @npr_ed and @OUSDNews #edchat http://t.co/ylEtO5820k,2015-01-02 16:25 +0000,1/2/15,37,531,769,17,0.022106632,5,0,1,0,10,0,1,11:25,Friday,102,,,,X,,,X,,NPR,1,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,2,X,,,X,0.80665959,30,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.51E+17,https://twitter.com/Learnmetrics/status/550662806304202753,"We wish you valuable #dataforstudents in 2015, from all of us here at Learnmetrics! #edchat #eddata",2015-01-01 14:40 +0000,1/1/15,1,526,184,1,0.005434783,0,0,1,0,0,0,0,9:40,Thursday,99,,,X,X,,,,,,3,TRUE,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,FALSE,0,,,,X,0.80958014,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.50E+17,https://twitter.com/Learnmetrics/status/550389747286560770,How can data help improve #education in 2015? #eddata #dataforstudents,2014-12-31 20:35 +0000,12/31/14,21,521,181,4,0.022099448,0,0,0,2,0,1,1,15:35,Wednesday,70,,,X,X,,,,,,3,FALSE,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,TRUE,0,,,,X,0.81250069,17,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.50E+17,https://twitter.com/Learnmetrics/status/550325651316948992,Looking back on some major #education studies from 2014. #edchat #edtech | http://t.co/m4tKZEuTUk,2014-12-31 16:20 +0000,12/31/14,0,521,176,0,0,0,0,0,0,0,0,0,11:20,Wednesday,74,,,,X,,,X,,EducationDIVE,3,TRUE,TRUE,FALSE,FALSE,,,TRUE,TRUE,FALSE,FALSE,0,,,,X,0.81250069,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.50E+17,https://twitter.com/Learnmetrics/status/550026217341333504,Our 3 favorite tweets of 2014. #3: Schools demand digital content with data analytics. http://t.co/EqGE8ahgK1 #edtech #eddata,2014-12-30 20:30 +0000,12/30/14,47,516,264,11,0.041666667,0,0,7,4,0,0,0,15:30,Tuesday,86,,,,,,,,,,3,FALSE,TRUE,FALSE,TRUE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.81542124,38,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.50E+17,https://twitter.com/Learnmetrics/status/549961993525145600,Our 3 favorite tweets of 2014. #2: A Day in the Life of a Data-Mined Kid. #eddata #edtech #edchat | http://t.co/54mZ9TJ2PM,2014-12-30 16:15 +0000,12/30/14,3,516,232,3,0.012931034,0,0,1,0,2,0,0,11:15,Tuesday,99,,,,,,,,,,4,TRUE,TRUE,FALSE,TRUE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.81542124,2,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.50E+17,https://twitter.com/Learnmetrics/status/549931831299432448,Our 3 favorite tweets of 2014.  #1: Schools look to alternative methods to assess deeper learning.  #edchat #k12 | http://t.co/fB3RMY9Phs,2014-12-30 14:15 +0000,12/30/14,11,516,206,2,0.009708738,0,0,1,1,0,0,0,9:15,Tuesday,114,,,,,,,,,,3,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.81542124,9,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.50E+17,https://twitter.com/Learnmetrics/status/549665019127136257,_ÑÒIs this working?_Ñ Not really. Data finds differences in punishment and ramifications @thisamerlife #dataforstudents http://t.co/Eu6HqixJMp,2014-12-29 20:35 +0000,12/29/14,0,511,170,0,0,0,0,0,0,0,0,0,15:35,Monday,120,,,,,,,,,,1,FALSE,FALSE,TRUE,FALSE,,,FALSE,TRUE,FALSE,TRUE,1,,,,,0.81834179,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.50E+17,https://twitter.com/Learnmetrics/status/549597075542134785,Last up for #HolidayEd: _ÑÒAll Schools Should Be Created Equal_Ñ #edchat @FrontlinePBS | http://t.co/ZOkeLKIfZg,2014-12-29 16:05 +0000,12/29/14,1,511,1287,1,7.77E-04,0,0,1,0,0,0,0,11:05,Monday,89,,,,,,,,,,2,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,1,,,,,0.81834179,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.50E+17,https://twitter.com/Learnmetrics/status/549588365176496128,Looking to break up the holiday break? Great time to catch #education documentaries! #HolidayEd #edchat | http://t.co/TeTv5sKC4M,2014-12-29 15:30 +0000,12/29/14,0,511,165,0,0,0,0,0,0,0,0,0,10:30,Monday,105,,,,,,,,,,3,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,TRUE,0,,,,,0.81834179,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.49E+17,https://twitter.com/Learnmetrics/status/548574056170393600,Take a break from the ed documentaries and catch up on some reading over the holiday weekend! #edchat #HolidayEd http://t.co/2UsMj0SsT3,2014-12-26 20:20 +0000,12/26/14,3,496,217,3,0.013824885,0,0,0,0,1,0,2,15:20,Friday,112,,,,,,,,,,2,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.82710344,2,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.49E+17,https://twitter.com/Learnmetrics/status/548513652056555520,Next in #HolidayEd - A rare glimpse into rural poverty in America.  #education needs to reach all students. http://t.co/Hpet1YVHNa #edchat,2014-12-26 16:20 +0000,12/26/14,13,496,231,4,0.017316017,0,0,2,1,0,0,1,11:20,Friday,107,,,,,,,,,,3,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.82710344,11,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.48E+17,https://twitter.com/Learnmetrics/status/548207858375208962,Spreading holiday cheer thanks to those wonderful kids at @PS22Chorus.  Have a great holiday! http://t.co/gqmrkCBp6x #edchat,2014-12-25 20:05 +0000,12/25/14,22,491,242,4,0.016528926,0,0,1,2,1,0,0,15:05,Thursday,93,,,,,,,,,,1,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,1,,,,,0.83002399,18,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.48E+17,https://twitter.com/Learnmetrics/status/548148728495079424,Merry Christmas from all of us at Learnmetrics! #edchat #eddata #dataforstudents,2014-12-25 16:10 +0000,12/25/14,0,491,177,0,0,0,0,0,0,0,0,0,11:10,Thursday,80,,,,,,,,,,3,TRUE,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,FALSE,0,,,,,0.83002399,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.48E+17,https://twitter.com/Learnmetrics/status/547793890234073088,_ÑÒWhat kind of society do we want to be? America is all about critical thinking._Ñ - Ivory Tower http://t.co/S5PVGZ4DKx #k12 #HolidayEd,2014-12-24 16:40 +0000,12/24/14,6,486,271,2,0.007380074,1,0,0,0,1,0,0,11:40,Wednesday,98,,,,,,,,,,2,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,TRUE,0,,,,,0.83294454,5,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.48E+17,https://twitter.com/Learnmetrics/status/547758671493877761,"First #HolidayEd: _ÑÒIf I feel angry, I just pull out a pen and write._Ñ -The Graduates.  Check out ed docs this week! http://t.co/jDVXis9BLr",2014-12-24 14:20 +0000,12/24/14,0,486,170,0,0,0,0,0,0,0,0,0,9:20,Wednesday,119,,,,,,,,,,1,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.83294454,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.47E+17,https://twitter.com/Learnmetrics/status/547395063912099840,Watch LM throughout the break as we highlight great ed. documentaries in our #HolidayEd series! #education #k12 | http://t.co/vG7lr6QTIU,2014-12-23 14:15 +0000,12/23/14,5,481,199,5,0.025125628,0,0,3,0,2,0,0,9:15,Tuesday,113,,,,,,,,,,3,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.83586509,4,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.47E+17,https://twitter.com/Learnmetrics/status/547127109291114496,"Students collaborating on a TEDx talk encourages deeper thinking, and thus deeper learning. http://t.co/tFCkUWQ9Vr | #edchat",2014-12-22 20:30 +0000,12/22/14,0,476,215,0,0,0,0,0,0,0,0,0,15:30,Monday,91,,,,,,,,,,1,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.83878564,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.47E+17,https://twitter.com/Learnmetrics/status/547116822412005376,"Have your cake and eat it too. Know more about your schools, without putting a reporting burden on your Principals. https://t.co/ymiBSsErBc",2014-12-22 19:49 +0000,12/22/14,0,476,3,0,0,0,0,0,0,0,0,0,14:49,Monday,115,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.83878564,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.47E+17,https://twitter.com/Learnmetrics/status/547115945198505984,Real time reports from all your schools and tools. Find out what works and what doesn't. https://t.co/ymiBSsErBc,2014-12-22 19:46 +0000,12/22/14,0,476,0,0,0,0,0,0,0,0,0,0,14:46,Monday,88,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.83878564,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.47E+17,https://twitter.com/Learnmetrics/status/547072826142752768,Start the semester ahead of the curve with clear data for your district and schools. https://t.co/ymiBSsErBc,2014-12-22 16:55 +0000,12/22/14,0,476,0,0,0,0,0,0,0,0,0,0,11:55,Monday,84,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.83878564,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.47E+17,https://twitter.com/Learnmetrics/status/547061572821327872,"What has #EdTech done for students with disabilities, who may need #personalizedlearning the most? @EdSurge #edchat | http://t.co/H1x76mdKVA",2014-12-22 16:10 +0000,12/22/14,2,476,242,2,0.008264463,0,0,1,0,0,0,1,11:10,Monday,117,,,,,,,,,,3,TRUE,TRUE,FALSE,FALSE,,,FALSE,TRUE,FALSE,TRUE,1,,,,,0.83878564,2,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.47E+17,https://twitter.com/Learnmetrics/status/547031383403921408,The arts are important! Measuring the impact of the arts in education. @educationweek | http://t.co/oNuUSECwxh | #dataforstudents #edchat,2014-12-22 14:10 +0000,12/22/14,5,476,176,5,0.028409091,0,0,1,0,2,0,2,9:10,Monday,87,,,,,,,,,,2,TRUE,FALSE,TRUE,FALSE,,,FALSE,TRUE,FALSE,FALSE,1,,,,,0.83878564,4,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.47E+17,https://twitter.com/Learnmetrics/status/546791232882491392,Finish the year strong with clear data. https://t.co/lKwwnUkvXl,2014-12-21 22:16 +0000,12/21/14,0,471,0,0,0,0,0,0,0,0,0,0,17:16,Sunday,39,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.84170619,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.47E+17,https://twitter.com/Learnmetrics/status/546791127496413184,"Prevent problems, avoid surprises, and identify opportunities with simple, clear data. https://t.co/lKwwnUkvXl",2014-12-21 22:15 +0000,12/21/14,0,471,0,0,0,0,0,0,0,0,0,0,17:15,Sunday,86,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.84170619,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.47E+17,https://twitter.com/Learnmetrics/status/546791013671387136,"This semester have simple, clear data analysis, whenever you need it. https://t.co/lKwwnUkvXl",2014-12-21 22:15 +0000,12/21/14,0,471,0,0,0,0,0,0,0,0,0,0,17:15,Sunday,69,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.84170619,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.47E+17,https://twitter.com/Learnmetrics/status/546790766232621056,Start the semester ahead of the curve with clear data. https://t.co/lKwwnUkvXl,2014-12-21 22:14 +0000,12/21/14,0,471,0,0,0,0,0,0,0,0,0,0,17:14,Sunday,54,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.84170619,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.46E+17,https://twitter.com/Learnmetrics/status/546055092215238657,Data work is like an iceberg. #eddata #dataforstudents | http://t.co/5Vw2Qxjjk0,2014-12-19 21:30 +0000,12/19/14,5,470,203,5,0.024630542,0,0,1,0,3,0,1,16:30,Friday,56,,,,,,,,,,2,FALSE,FALSE,TRUE,TRUE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.8422903,4,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.46E+17,https://twitter.com/Learnmetrics/status/546037066081918976,"Know how to make a big impact. Improve your school_Ñés performance with complete, real-time data insights. Learn more. https://t.co/lKwwnUkvXl",2014-12-19 20:19 +0000,12/19/14,0,470,0,0,0,0,0,0,0,0,0,0,15:19,Friday,118,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.8422903,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
